時間[s] 推定速度[km/h] 実速度[km/h]
34.98337 2.59806400884636 1170
34.99504 2.59806400884636 1170
35.00688 2.60424896887514 1173.6
35.01939 2.60424896887514 1173.6
35.03149 2.60424896887514 1173.6
35.04367 2.60424896887514 1173.6
35.05692 2.61950805309672 1173.6
35.06855 2.61950805309672 1173.6
35.08056 2.61950805309672 1173.6
35.09278 2.61950805309672 1173.6
35.10498 2.62580050187524 1177.2
35.11702 2.62580050187524 1177.2
35.12881 2.62580050187524 1177.2
35.14105 2.62580050187524 1177.2
35.153 2.64413085815318 1177.2
35.16502 2.64413085815318 1177.2
35.17669 2.64413085815318 1177.2
35.18871 2.64413085815318 1177.2
35.20158 2.65402315949616 1184.4
35.21415 2.65402315949616 1184.4
35.22604 2.65402315949616 1184.4
35.23821 2.65402315949616 1184.4
35.25013 2.6588879286646 1184.4
35.26263 2.6588879286646 1184.4
35.27427 2.6588879286646 1184.4
35.28582 2.6588879286646 1184.4
35.29844 2.66135077629273 1191.6
35.31026 2.66135077629273 1191.6
35.32218 2.66135077629273 1191.6
35.334 2.66135077629273 1191.6
35.35458 2.66386600607972 1191.6
35.36715 2.66386600607972 1191.6
35.37992 2.66386600607972 1191.6
35.39259 2.66761941999458 1191.6
35.40463 2.66761941999458 1191.6
35.41679 2.66761941999458 1191.6
35.42824 2.66761941999458 1191.6
35.44088 2.67951642529996 1206
35.45273 2.67951642529996 1206
35.46493 2.67951642529996 1206
35.47656 2.67951642529996 1206
35.48867 2.69126990173398 1206
35.50013 2.69126990173398 1206
35.5125 2.69126990173398 1206
35.5248 2.69126990173398 1206
35.53683 2.69193140173398 1209.6
35.54904 2.69193140173398 1209.6
35.56091 2.69193140173398 1209.6
35.57341 2.69193140173398 1209.6
35.58529 2.70255369240499 1209.6
35.59687 2.70255369240499 1209.6
35.60931 2.70255369240499 1209.6
35.62153 2.70255369240499 1209.6
35.63348 2.70255369240499 1209.6
35.6447 2.70255369240499 1209.6
35.65668 2.70255369240499 1209.6
35.66911 2.70255369240499 1209.6
35.68228 2.71317598307599 1224
35.69409 2.71317598307599 1224
35.70607 2.71317598307599 1224
35.71833 2.71317598307599 1224
35.73032 2.71317598307599 1224
35.74186 2.71317598307599 1224
35.75356 2.71317598307599 1224
35.76596 2.71317598307599 1224
35.77843 2.73611431191255 1224
35.79082 2.73611431191255 1224
35.80371 2.73611431191255 1224
35.8181 2.73611431191255 1224
35.83009 2.74189859927528 1238.4
35.84247 2.74189859927528 1238.4
35.86392 2.74189859927528 1238.4
35.87685 2.76468324711503 1238.4
35.88981 2.76468324711503 1238.4
35.90163 2.76468324711503 1238.4
35.91475 2.76468324711503 1238.4
35.92724 2.76709748539909 1260
35.93967 2.76709748539909 1260
35.95184 2.76709748539909 1260
35.96464 2.76709748539909 1260
35.97654 2.76838451677722 1260
35.98907 2.76838451677722 1260
36.00118 2.76838451677722 1260
36.01842 2.76838451677722 1260
36.03095 2.81272740924824 1270.8
36.04405 2.81272740924824 1270.8
36.05745 2.81272740924824 1270.8
36.06929 2.81272740924824 1270.8
36.08114 2.81086124307108 1270.8
36.09335 2.81086124307108 1270.8
36.10492 2.81086124307108 1270.8
36.11694 2.81086124307108 1270.8
36.12952 2.82275824837646 1292.4
36.14157 2.82275824837646 1292.4
36.15385 2.82275824837646 1292.4
36.16615 2.82275824837646 1292.4
36.17872 2.82327256462646 1292.4
36.19171 2.82327256462646 1292.4
36.20378 2.82327256462646 1292.4
36.21581 2.82327256462646 1292.4
36.22839 2.82393406462646 1292.4
36.24168 2.82393406462646 1292.4
36.25395 2.82393406462646 1292.4
36.26564 2.82393406462646 1292.4
36.27817 2.86642322731049 1306.8
36.2906 2.86642322731049 1306.8
36.30267 2.86642322731049 1306.8
36.3153 2.86642322731049 1306.8
36.327 2.86642322731049 1306.8
36.33907 2.86642322731049 1306.8
36.35102 2.86642322731049 1306.8
36.37236 2.86642322731049 1306.8
36.38444 2.86530718475903 1321.2
36.39662 2.86530718475903 1321.2
36.40997 2.86530718475903 1321.2
36.42206 2.86530718475903 1321.2
36.43375 2.91077084475977 1321.2
36.44622 2.91077084475977 1321.2
36.45898 2.91077084475977 1321.2
36.47108 2.91077084475977 1321.2
36.48296 2.91400465875206 1321.2
36.49499 2.91400465875206 1321.2
36.50798 2.91400465875206 1321.2
36.52023 2.91400465875206 1321.2
36.53355 2.98031734833286 1332
36.54543 2.98031734833286 1332
36.55803 2.98031734833286 1332
36.5695 2.98031734833286 1332
36.58152 2.98314444620873 1332
36.59344 2.98314444620873 1332
36.60627 2.98314444620873 1332
36.61819 2.98314444620873 1332
36.63039 3.01816324374134 1353.6
36.64223 3.01816324374134 1353.6
36.65503 3.01816324374134 1353.6
36.66701 3.01816324374134 1353.6
36.67966 3.02336839630504 1353.6
36.69301 3.02336839630504 1353.6
36.7075 3.02336839630504 1353.6
36.71931 3.02336839630504 1353.6
36.73114 3.08615107115818 1353.6
36.74348 3.08615107115818 1353.6
36.75586 3.08615107115818 1353.6
36.7676 3.08615107115818 1353.6
36.77968 3.09002324956109 1360.8
36.79277 3.09002324956109 1360.8
36.80554 3.09002324956109 1360.8
36.81702 3.09002324956109 1360.8
36.82953 3.08762691548158 1360.8
36.84241 3.08762691548158 1360.8
36.85435 3.08762691548158 1360.8
36.87467 3.08762691548158 1360.8
36.88686 3.13417787169714 1386
36.89874 3.13417787169714 1386
36.9116 3.13417787169714 1386
36.92471 3.13417787169714 1386
36.9377 3.13875749288271 1386
36.95038 3.13875749288271 1386
36.96244 3.13875749288271 1386
36.9761 3.13875749288271 1386
36.9881 3.17282227651483 1400.4
37.0007 3.17282227651483 1400.4
37.01308 3.17282227651483 1400.4
37.02527 3.17282227651483 1400.4
37.03753 3.17575083104889 1400.4
37.04971 3.17575083104889 1400.4
37.06206 3.17575083104889 1400.4
37.07419 3.17575083104889 1400.4
37.08643 3.17488957238101 1422
37.09861 3.17488957238101 1422
37.11132 3.17488957238101 1422
37.12375 3.17488957238101 1422
37.13592 3.20861017418102 1422
37.14795 3.20861017418102 1422
37.16184 3.20861017418102 1422
37.17436 3.20861017418102 1422
37.18859 3.20955379804987 1422
37.20099 3.20955379804987 1422
37.21342 3.20955379804987 1422
37.22582 3.20955379804987 1422
37.23764 3.26332309652626 1436.4
37.24995 3.26332309652626 1436.4
37.26257 3.26332309652626 1436.4
37.27475 3.26332309652626 1436.4
37.28695 3.26383741277626 1436.4
37.29884 3.26383741277626 1436.4
37.31102 3.26383741277626 1436.4
37.32277 3.26383741277626 1436.4
37.33464 3.26619266027081 1461.6
37.34727 3.26619266027081 1461.6
37.35963 3.26619266027081 1461.6
37.37989 3.26619266027081 1461.6
37.39356 3.27917257874551 1461.6
37.40609 3.27917257874551 1461.6
37.419 3.27917257874551 1461.6
37.43085 3.27917257874551 1461.6
37.44315 3.28071264524325 1476
37.45551 3.28071264524325 1476
37.46687 3.28071264524325 1476
37.47911 3.28071264524325 1476
37.49147 3.34231792544286 1476
37.50356 3.34231792544286 1476
37.51572 3.34231792544286 1476
37.52798 3.34231792544286 1476
37.54082 3.34657945413771 1501.2
37.55231 3.34657945413771 1501.2
37.56405 3.34657945413771 1501.2
37.57741 3.34657945413771 1501.2
37.58987 3.38403304296845 1501.2
37.6017 3.38403304296845 1501.2
37.61385 3.38403304296845 1501.2
37.62597 3.38403304296845 1501.2
37.63864 3.38739090512136 1519.2
37.65025 3.38739090512136 1519.2
37.66188 3.38739090512136 1519.2
37.67433 3.38739090512136 1519.2
37.68613 3.43682765488387 1519.2
37.69806 3.43682765488387 1519.2
37.7101 3.43682765488387 1519.2
37.72296 3.43682765488387 1519.2
37.735 3.43919570092086 1544.4
37.7469 3.43919570092086 1544.4
37.75874 3.43919570092086 1544.4
37.77044 3.43919570092086 1544.4
37.7824 3.44080082478971 1544.4
37.79414 3.44080082478971 1544.4
37.80576 3.44080082478971 1544.4
37.81751 3.44080082478971 1544.4
37.82943 3.47332554192408 1566
37.84166 3.47332554192408 1566
37.85322 3.47332554192408 1566
37.86559 3.47332554192408 1566
37.88703 3.47383985817408 1566
37.8989 3.47383985817408 1566
37.91205 3.47383985817408 1566
37.92443 3.5376182326871 1566
37.93718 3.5376182326871 1566
37.95018 3.5376182326871 1566
37.96543 3.5376182326871 1566
37.97789 3.5376182326871 1602
37.98946 3.5376182326871 1602
38.00191 3.5376182326871 1602
38.01403 3.5376182326871 1602
38.02621 3.58010739537113 1602
38.03835 3.58010739537113 1602
38.0505 3.58010739537113 1602
38.06294 3.58010739537113 1602
38.07541 3.57167802523311 1623.6
38.08681 3.57167802523311 1623.6
38.09862 3.57167802523311 1623.6
38.11047 3.57167802523311 1623.6
38.1228 3.64603405993015 1623.6
38.13493 3.64603405993015 1623.6
38.14695 3.64603405993015 1623.6
38.15898 3.64603405993015 1623.6
38.17105 3.62917531965412 1623.6
38.18311 3.62917531965412 1623.6
38.19581 3.62917531965412 1623.6
38.2076 3.62917531965412 1623.6
38.21932 3.68228677300915 1652.4
38.23204 3.68228677300915 1652.4
38.24932 3.68228677300915 1652.4
38.26159 3.68228677300915 1652.4
38.27365 3.68228677300915 1652.4
38.28602 3.68228677300915 1652.4
38.29816 3.68228677300915 1652.4
38.30994 3.68228677300915 1652.4
38.3226 3.75102322761418 1674
38.33584 3.75102322761418 1674
38.34809 3.75102322761418 1674
38.36009 3.75102322761418 1674
38.37412 3.75102322761418 1674
38.39418 3.75102322761418 1674
38.40595 3.75102322761418 1674
38.41877 3.79508844131817 1706.4
38.43147 3.79508844131817 1706.4
38.44313 3.79508844131817 1706.4
38.45522 3.79508844131817 1706.4
38.46743 3.79508844131817 1706.4
38.47966 3.79508844131817 1706.4
38.49171 3.79508844131817 1706.4
38.50336 3.79508844131817 1706.4
38.51574 3.78384928113415 1720.8
38.52778 3.78384928113415 1720.8
38.54002 3.78384928113415 1720.8
38.55214 3.78384928113415 1720.8
38.56416 3.89007218784421 1720.8
38.57627 3.89007218784421 1720.8
38.58805 3.89007218784421 1720.8
38.60001 3.89007218784421 1720.8
38.61203 3.87321344756817 1720.8
38.62354 3.87321344756817 1720.8
38.63499 3.87321344756817 1720.8
38.64722 3.87321344756817 1720.8
38.65992 3.93694719159421 1756.8
38.67241 3.93694719159421 1756.8
38.68436 3.93694719159421 1756.8
38.69708 3.93694719159421 1756.8
38.70918 3.93694719159421 1756.8
38.72146 3.93694719159421 1756.8
38.73378 3.93694719159421 1756.8
38.74633 3.93694719159421 1756.8
38.75948 3.92740177890473 1756.8
38.7716 3.92740177890473 1756.8
38.78356 3.92740177890473 1756.8
38.79601 3.92740177890473 1756.8
38.80838 4.0153546015895 1778.4
38.82098 4.0153546015895 1778.4
38.83329 4.0153546015895 1778.4
38.84534 4.0153546015895 1778.4
38.85794 3.9972261377652 1778.4
38.87032 3.9972261377652 1778.4
38.88288 3.9972261377652 1778.4
38.90305 3.9972261377652 1778.4
38.91542 4.06337412007529 1814.4
38.92892 4.06337412007529 1814.4
38.94192 4.06337412007529 1814.4
38.95406 4.06337412007529 1814.4
38.96589 4.0534219912694 1814.4
38.97809 4.0534219912694 1814.4
38.99011 4.0534219912694 1814.4
39.002 4.0534219912694 1814.4
39.01405 4.15087633709545 1828.8
39.02682 4.15087633709545 1828.8
39.03874 4.15087633709545 1828.8
39.05104 4.15087633709545 1828.8
39.06285 4.13215143064225 1828.8
39.07487 4.13215143064225 1828.8
39.08676 4.13215143064225 1828.8
39.09853 4.13215143064225 1828.8
39.11099 4.17591530796065 1828.8
39.12365 4.17591530796065 1828.8
39.13616 4.17591530796065 1828.8
39.14826 4.17591530796065 1828.8
39.16057 4.16238067398062 1864.8
39.17321 4.16238067398062 1864.8
39.18467 4.16238067398062 1864.8
39.19669 4.16238067398062 1864.8
39.2091 4.16304217398062 1864.8
39.22058 4.16304217398062 1864.8
39.23239 4.16304217398062 1864.8
39.24434 4.16304217398062 1864.8
39.25666 4.24959655036864 1890
39.26854 4.24959655036864 1890
39.28008 4.24959655036864 1890
39.29285 4.24959655036864 1890
39.30555 4.24959655036864 1890
39.31768 4.24959655036864 1890
39.32941 4.24959655036864 1890
39.34127 4.24959655036864 1890
39.35341 4.23104406259806 1890
39.36536 4.23104406259806 1890
39.37782 4.23104406259806 1890
39.38998 4.23104406259806 1890
39.41048 4.29180330930738 1918.8
39.42312 4.29180330930738 1918.8
39.43459 4.29180330930738 1918.8
39.44759 4.29026324280964 1918.8
39.46041 4.29026324280964 1918.8
39.47273 4.29026324280964 1918.8
39.48505 4.29026324280964 1918.8
39.4975 4.36597401077558 1940.4
39.51052 4.36597401077558 1940.4
39.52309 4.36597401077558 1940.4
39.53584 4.36597401077558 1940.4
39.54875 4.3629932319029 1940.4
39.56087 4.3629932319029 1940.4
39.57311 4.3629932319029 1940.4
39.58519 4.3629932319029 1940.4
39.59715 4.38379542720718 1969.2
39.60984 4.38379542720718 1969.2
39.6219 4.38379542720718 1969.2
39.6342 4.38379542720718 1969.2
39.64639 4.37961798934604 1969.2
39.65851 4.37961798934604 1969.2
39.67106 4.37961798934604 1969.2
39.68322 4.37961798934604 1969.2
39.69607 4.37295453911089 1994.4
39.70823 4.37295453911089 1994.4
39.72016 4.37295453911089 1994.4
39.73299 4.37295453911089 1994.4
39.74535 4.45335771132703 1994.4
39.75753 4.45335771132703 1994.4
39.77188 4.45335771132703 1994.4
39.78357 4.45335771132703 1994.4
39.79581 4.44842824325598 1994.4
39.80819 4.44842824325598 1994.4
39.82293 4.44842824325598 1994.4
39.83422 4.44842824325598 1994.4
39.84588 4.50369488243001 2026.8
39.85843 4.50369488243001 2026.8
39.87078 4.50369488243001 2026.8
39.88303 4.50369488243001 2026.8
39.89505 4.50056643800864 2026.8
39.91543 4.50056643800864 2026.8
39.92964 4.50056643800864 2026.8
39.94184 4.47212663998119 2026.8
39.95427 4.47212663998119 2026.8
39.96638 4.47212663998119 2026.8
39.97879 4.47212663998119 2026.8
39.99136 4.55219425339814 2044.8
40.00349 4.55219425339814 2044.8
40.01587 4.55219425339814 2044.8
40.02789 4.55219425339814 2044.8
40.03999 4.53890071046638 2044.8
40.0521 4.53890071046638 2044.8
40.064 4.53890071046638 2044.8
40.07627 4.53890071046638 2044.8
40.08884 4.59786496871381 2077.2
40.10106 4.59786496871381 2077.2
40.11311 4.59786496871381 2077.2
40.125 4.59786496871381 2077.2
40.13725 4.59190969252442 2077.2
40.14899 4.59190969252442 2077.2
40.16081 4.59190969252442 2077.2
40.17328 4.59190969252442 2077.2
40.18524 4.64072807633641 2077.2
40.1972 4.64072807633641 2077.2
40.20901 4.64072807633641 2077.2
40.2208 4.64072807633641 2077.2
40.23426 4.62946815537995 2095.2
40.24677 4.62946815537995 2095.2
40.25917 4.62946815537995 2095.2
40.27118 4.62946815537995 2095.2
40.28342 4.68797164966017 2095.2
40.29573 4.68797164966017 2095.2
40.30748 4.68797164966017 2095.2
40.31959 4.68797164966017 2095.2
40.33227 4.65432071856149 2131.2
40.34383 4.65432071856149 2131.2
40.35672 4.65432071856149 2131.2
40.36892 4.65432071856149 2131.2
40.38189 4.63530423165811 2131.2
40.39497 4.63530423165811 2131.2
40.40698 4.63530423165811 2131.2
40.42789 4.63530423165811 2131.2
40.44017 4.68045578350223 2149.2
40.4518 4.68045578350223 2149.2
40.4637 4.68045578350223 2149.2
40.48185 4.68045578350223 2149.2
40.49433 4.65830449301124 2149.2
40.50641 4.65830449301124 2149.2
40.52229 4.65830449301124 2149.2
40.53436 4.65830449301124 2149.2
40.5466 4.62346246138362 2174.4
40.55962 4.62346246138362 2174.4
40.57146 4.62346246138362 2174.4
40.58328 4.62346246138362 2174.4
40.5956 4.65082859625056 2174.4
40.60813 4.65082859625056 2174.4
40.62037 4.65082859625056 2174.4
40.63202 4.65082859625056 2174.4
40.64387 4.62792052236974 2174.4
40.65624 4.62792052236974 2174.4
40.66768 4.62792052236974 2174.4
40.67988 4.62792052236974 2174.4
40.69215 4.67361904757184 2203.2
40.70402 4.67361904757184 2203.2
40.71635 4.67361904757184 2203.2
40.72897 4.67361904757184 2203.2
40.74202 4.65213979057059 2203.2
40.75676 4.65213979057059 2203.2
40.76814 4.65213979057059 2203.2
40.78054 4.65213979057059 2203.2
40.79353 4.61792641928521 2203.2
40.80609 4.61792641928521 2203.2
40.81808 4.61792641928521 2203.2
40.82982 4.61792641928521 2203.2
40.84248 4.65698834162606 2217.6
40.85489 4.65698834162606 2217.6
40.86732 4.65698834162606 2217.6
40.87886 4.65698834162606 2217.6
40.89199 4.64814028561335 2217.6
40.9039 4.64814028561335 2217.6
40.91579 4.64814028561335 2217.6
40.93569 4.64814028561335 2217.6
40.9481 4.72393785061263 2228.4
40.96072 4.72393785061263 2228.4
40.97246 4.72393785061263 2228.4
40.98516 4.72393785061263 2228.4
40.99788 4.71969897037492 2228.4
41.01027 4.71969897037492 2228.4
41.02252 4.71969897037492 2228.4
41.03488 4.71969897037492 2228.4
41.04731 4.75207925418517 2242.8
41.05997 4.75207925418517 2242.8
41.07213 4.75207925418517 2242.8
41.08457 4.75207925418517 2242.8
41.09656 4.75105062168517 2242.8
41.10877 4.75105062168517 2242.8
41.12117 4.75105062168517 2242.8
41.13332 4.75105062168517 2242.8
41.14545 4.80160533601416 2242.8
41.15794 4.80160533601416 2242.8
41.17044 4.80160533601416 2242.8
41.18291 4.80160533601416 2242.8
41.19526 4.80160533601416 2242.8
41.20707 4.80160533601416 2242.8
41.21904 4.80160533601416 2242.8
41.23084 4.80160533601416 2242.8
41.24367 4.78193680569212 2264.4
41.25597 4.78193680569212 2264.4
41.26799 4.78193680569212 2264.4
41.28018 4.78193680569212 2264.4
41.29255 4.86691513106017 2264.4
41.30496 4.86691513106017 2264.4
41.31994 4.86691513106017 2264.4
41.33172 4.86691513106017 2264.4
41.34502 4.86691513106017 2264.4
41.35749 4.86691513106017 2264.4
41.36989 4.86691513106017 2264.4
41.38194 4.86691513106017 2264.4
41.39418 4.84162702064611 2275.2
41.40716 4.84162702064611 2275.2
41.41898 4.84162702064611 2275.2
41.44009 4.84162702064611 2275.2
41.4525 4.82909278346138 2275.2
41.46469 4.82909278346138 2275.2
41.4772 4.82909278346138 2275.2
41.48883 4.82909278346138 2275.2
41.50159 4.82909278346138 2286
41.51355 4.82909278346138 2286
41.526 4.82909278346138 2286
41.53769 4.82909278346138 2286
41.54985 4.84721629691461 2286
41.56221 4.84721629691461 2286
41.57432 4.84721629691461 2286
41.58653 4.84721629691461 2286
41.5988 4.84721629691461 2286
41.61102 4.84721629691461 2286
41.62363 4.84721629691461 2286
41.63535 4.84721629691461 2286
41.64764 4.86545020415717 2282.4
41.66033 4.86545020415717 2282.4
41.67242 4.86545020415717 2282.4
41.68491 4.86545020415717 2282.4
41.69701 4.86545020415717 2282.4
41.70908 4.86545020415717 2282.4
41.72063 4.86545020415717 2282.4
41.73214 4.86545020415717 2282.4
41.74421 4.86545020415717 2282.4
41.75656 4.86545020415717 2282.4
41.76836 4.86545020415717 2282.4
41.7806 4.86545020415717 2282.4
41.79351 4.85274139552488 2275.2
41.80507 4.85274139552488 2275.2
41.81694 4.85274139552488 2275.2
41.82927 4.85274139552488 2275.2
41.84215 4.91440603969592 2275.2
41.85441 4.91440603969592 2275.2
41.86661 4.91440603969592 2275.2
41.87856 4.91440603969592 2275.2
41.89056 4.88898842243133 2271.6
41.9029 4.88898842243133 2271.6
41.91584 4.88898842243133 2271.6
41.92802 4.88898842243133 2271.6
41.94831 4.88898842243133 2271.6
41.96164 4.88898842243133 2271.6
41.97452 4.88898842243133 2271.6
41.98634 4.90711193588456 2271.6
41.99818 4.90711193588456 2271.6
42.01076 4.90711193588456 2271.6
42.02282 4.90711193588456 2271.6
42.03527 4.90711193588456 2260.8
42.04723 4.90711193588456 2260.8
42.06032 4.90711193588456 2260.8
42.07243 4.90711193588456 2260.8
42.08467 4.92015192588487 2260.8
42.0966 4.92015192588487 2260.8
42.10893 4.92015192588487 2260.8
42.12101 4.92015192588487 2260.8
42.13322 4.92015192588487 2260.8
42.14531 4.92015192588487 2260.8
42.15814 4.92015192588487 2260.8
42.17018 4.92015192588487 2260.8
42.18277 4.92015192588487 2253.6
42.19507 4.92015192588487 2253.6
42.20679 4.92015192588487 2253.6
42.219 4.92015192588487 2253.6
42.23162 4.88954039137802 2253.6
42.24435 4.88954039137802 2253.6
42.2568 4.88954039137802 2253.6
42.26839 4.88954039137802 2253.6
42.28112 4.88954039137802 2235.6
42.29402 4.88954039137802 2235.6
42.30613 4.88954039137802 2235.6
42.3187 4.88954039137802 2235.6
42.33088 4.88954039137802 2235.6
42.34316 4.88954039137802 2235.6
42.35501 4.88954039137802 2235.6
42.36697 4.88954039137802 2235.6
42.37904 4.85881846308184 2235.6
42.39172 4.85881846308184 2235.6
42.40346 4.85881846308184 2235.6
42.41491 4.85881846308184 2235.6
42.42724 4.85881846308184 2232
42.44921 4.85881846308184 2232
